filename,drugname,match,score
VAIPE_P_TRAIN_752.png,clorpheniramin 4mg,clorpheniramin 4mg,100
VAIPE_P_TRAIN_752.png,bô ganphh 125mg+1oomg+25mg,bố gan p/h 125mg+100mg+25mg,85
VAIPE_P_TRAIN_774.png,enalapri smg,enalapril 5mg,87
VAIPE_P_TRAIN_774.png,kavasdin5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_1153.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_1153.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_1153.png,hoat huyét dưong não isomg; 2omg,hoạt huyết dưỡng não 150mg+20mg,75
VAIPE_P_TRAIN_220.png,stacetam 8oomg 8o0mg,stacetam 800mg 800mg,83
VAIPE_P_TRAIN_220.png,troysar am smg +somg,troysar am 5mg +50mg,82
VAIPE_P_TRAIN_957.png,lazibet mr 60 6omg,lazibet mr 60 60mg,93
VAIPE_P_TRAIN_754.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_754.png,pariamol tab soomg,partamol tab. 500mg,61
VAIPE_P_TRAIN_754.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_754.png,ôhuyét íchnão bdf 4omg+3o0mg,bố huyết ích não bdf 40mg+300mg,84
VAIPE_P_TRAIN_610.png,amcardia-5 smg,amcardia-5 5mg,92
VAIPE_P_TRAIN_610.png,diclofenac somg,diclofenac 50mg,86
VAIPE_P_TRAIN_610.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_19.png,meglucon 1000 100o mg,meglucon 1000 1000mg,94
VAIPE_P_TRAIN_530.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_530.png,lazibet mr 60 60mg,lazibet mr 60 60mg,100
VAIPE_P_TRAIN_354.png,"tioga 33,33mg+1g+0,34g+0,25g+0,17g","tioga 33,33mg+1g+0,34g+0,25g+0,17g",100
VAIPE_P_TRAIN_159.png,"hangitor plus 4omg+12,smg","hangitor plus 40mg+12,5mg",78
VAIPE_P_TRAIN_159.png,atoris 2omg 2omg,atoris 20mg 20mg,86
VAIPE_P_TRAIN_618.png,"cefacyl 500 0,5g","cefacyl 500 0,5g",100
VAIPE_P_TRAIN_618.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_618.png,vitamin a d 2so0ui+2ooui,vitaminad 2500ui+200ui,81
VAIPE_P_TRAIN_135.png,meglucon tab 8somg 3xio's 850mg,meglucon tab 850mg 3x10's 850mg,85
VAIPE_P_TRAIN_664.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_664.png,dromasmfort 8omg,dromasm fort 80mg,93
VAIPE_P_TRAIN_1155.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_1155.png,tydol pm soomg + 2smg,tydol pm 500mg + 25mg,76
VAIPE_P_TRAIN_1155.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_971.png,setblood 1lsmg+loomg+somcg,setblood 115mg+100mg+50mcg,56
VAIPE_P_TRAIN_895.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_895.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_759.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_759.png,saviacarbose 100 ioomg,savi acarbose 100 100mg,85
VAIPE_P_TRAIN_759.png,bloza,bloza 50mg,71
VAIPE_P_TRAIN_392.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_392.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_15.png,meglucon 1000 1000 mg,meglucon 1000 1000mg,100
VAIPE_P_TRAIN_677.png,"cephalexin pmp 500 0,5g","cephalexin pmp 500 0,5g",100
VAIPE_P_TRAIN_677.png,clorpheniramin 4mg,clorpheniramin 4mg,100
VAIPE_P_TRAIN_741.png,pyme diapro mr 3omg,pyme diapro mr 30mg,94
VAIPE_P_TRAIN_741.png,bổ ganph 125mg+1oomg+25mg,bố gan p/h 125mg+100mg+25mg,85
VAIPE_P_TRAIN_558.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_558.png,hoạt huyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,90
VAIPE_P_TRAIN_679.png,kavasdin5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_777.png,"droxicef 0,5g","droxicef 0,5g",100
VAIPE_P_TRAIN_777.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_777.png,menison 4mg amg,menison 4mg 4mg,92
VAIPE_P_TRAIN_211.png,thanh nhiệt tiêu độc livergood,thanh nhiệt tiêu độc livergood,100
VAIPE_P_TRAIN_118.png,meglucon tab 8somg 3xio's 850mg,meglucon tab 850mg 3x10's 850mg,85
VAIPE_P_TRAIN_118.png,gluzitop mr 60 60mg,gluzitop mr 60 60mg,100
VAIPE_P_TRAIN_757.png,"amoxicillin soomg 0,5g","amoxicillin 500mg 0,5g",85
VAIPE_P_TRAIN_757.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_85.png,glucofast 850 850mg,glucofast 850 850mg,100
VAIPE_P_TRAIN_85.png,lazibet mr 60 60mg,lazibet mr 60 60mg,100
VAIPE_P_TRAIN_119.png,"telmisartan + hydroclorothiazid (hangitor plus) 4omg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",98
VAIPE_P_TRAIN_119.png,"bisoprolol (saviprolol 2,5) 2,5mg","bisoprolol (saviprolol 2,5) 2,5mg",100
VAIPE_P_TRAIN_119.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+2omg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",95
VAIPE_P_TRAIN_119.png,atorvastatin (atoris 2omg),atorvastatin (atoris 20mg) 20mg,86
VAIPE_P_TRAIN_430.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_430.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_152.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_152.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_207.png,glucofast 850 850mg,glucofast 850 850mg,100
VAIPE_P_TRAIN_207.png,lazibet mr 60 60mg,lazibet mr 60 60mg,100
VAIPE_P_TRAIN_207.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_671.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_671.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_671.png,hoat huyét dưong não qn 1somg+2omg,hoạt huyết dưỡng não qn 150mg+20mg,80
VAIPE_P_TRAIN_111.png,mezafen,loxoprofen (mezafen) 60mg,100
VAIPE_P_TRAIN_111.png,hoat huyét dưong não 1somg+2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_636.png,"hangitor plus 4omg+12,smg","hangitor plus 40mg+12,5mg",78
VAIPE_P_TRAIN_636.png,ốhuyết íchnão bdf 4omg+3oomg,bố huyết ích não bdf 40mg+300mg,85
VAIPE_P_TRAIN_1095.png,kavasdin5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_1095.png,"xitoran 0,5g","xitoran 0,5g",100
VAIPE_P_TRAIN_1095.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_109.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",100
VAIPE_P_TRAIN_704.png,amcardia-5 smg,amcardia-5 5mg,92
VAIPE_P_TRAIN_704.png,"xitoran 0,5g","xitoran 0,5g",100
VAIPE_P_TRAIN_704.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_926.png,cefadroxil soomg 5oomg,cefadroxil 500mg 500mg,75
VAIPE_P_TRAIN_926.png,cosyndo b 175mg +175mg+ 125mcg,cosyndo b 175mg+175mg+125mcg,100
VAIPE_P_TRAIN_832.png,"telmisartan + hydroclorothiazid (hangitor plus) 4omg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",98
VAIPE_P_TRAIN_832.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+2omg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",95
VAIPE_P_TRAIN_832.png,atorvastatin (atoris 2omg),atorvastatin (atoris 20mg) 20mg,86
VAIPE_P_TRAIN_495.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_495.png,bromhexin actavis 8mg,bromhexin actavis 8mg,100
VAIPE_P_TRAIN_495.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_312.png,troysar am smg +somg,troysar am 5mg +50mg,82
VAIPE_P_TRAIN_312.png,stacetam 8oomg 8oomg,stacetam 800mg 800mg,78
VAIPE_P_TRAIN_312.png,leninarto 10 iomg,leninarto 10 10mg,87
VAIPE_P_TRAIN_783.png,glucofast 500,glucofast 850 850mg,83
VAIPE_P_TRAIN_783.png,bloza,bloza 50mg,71
VAIPE_P_TRAIN_602.png,metformin 500 5oomg,metformin 500 500mg,88
VAIPE_P_TRAIN_911.png,amoxicilin (fabamox 500),amoxicilin (fabamox 500) 500mg,100
VAIPE_P_TRAIN_911.png,methyl prednisolon (methylprednisolon 4) 4mg,methyl prednisolon (methylprednisolon 4) 4mg,100
VAIPE_P_TRAIN_911.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_142.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_142.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_142.png,clorpheniramin amg,clorpheniramin 4mg,94
VAIPE_P_TRAIN_1142.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_1142.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_1142.png,bromhexin actavis 8mg,bromhexin actavis 8mg,100
VAIPE_P_TRAIN_1142.png,hoathuyét dưổng não qn 1somg+2omg,hoạt huyết dưỡng não qn 150mg+20mg,80
VAIPE_P_TRAIN_1087.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_1087.png,pariamol tab soomg,partamol tab. 500mg,61
VAIPE_P_TRAIN_1087.png,hoathuyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,86
VAIPE_P_TRAIN_766.png,savilosartan 50 somg,savi losartan 50 50mg,89
VAIPE_P_TRAIN_766.png,livonic 2500mg +4oomg +5oomg +85mg,livonic 2500mg+400mg+500mg+85mg,87
VAIPE_P_TRAIN_626.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_626.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_854.png,"cefacyl 500 0,5g","cefacyl 500 0,5g",100
VAIPE_P_TRAIN_854.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_634.png,aviprolol 5 smg,savi prolol 5 5mg,89
VAIPE_P_TRAIN_634.png,ốhuyết íchnão bdf 4omg+3oomg,bố huyết ích não bdf 40mg+300mg,85
VAIPE_P_TRAIN_634.png,"ebitac 12.5 iomg + 12,5mg","ebitac 12.5 10mg + 12,5mg",90
VAIPE_P_TRAIN_1058.png,diclofenac somg,diclofenac 50mg,86
VAIPE_P_TRAIN_1058.png,cosyndo b 175mg +175mg+ 125mcg,cosyndo b 175mg+175mg+125mcg,100
VAIPE_P_TRAIN_1047.png,golddicron 3omg,golddicron 30mg,93
VAIPE_P_TRAIN_956.png,lazibet mr 60 6omg,lazibet mr 60 60mg,93
VAIPE_P_TRAIN_792.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_792.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_792.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_521.png,kavasdin5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_521.png,hoạt huyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,90
VAIPE_P_TRAIN_346.png,glucofast 850 850mg,glucofast 850 850mg,100
VAIPE_P_TRAIN_346.png,diamicronmr tab 3omg 60's 30mg,diamicron mr tab 30mg 60's 30mg,96
VAIPE_P_TRAIN_254.png,đinh lăng; bạch quả  (hoat huyết dưỡng não) 150mg+2omg,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",95
VAIPE_P_TRAIN_726.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_726.png,bromhexin actavis 8mg,bromhexin actavis 8mg,100
VAIPE_P_TRAIN_726.png,tydol pm soomg + 25mg,tydol pm 500mg + 25mg,82
VAIPE_P_TRAIN_726.png,livonic 2500mg+4oomg+soomg+85mg,livonic 2500mg+400mg+500mg+85mg,83
VAIPE_P_TRAIN_352.png,"droxicef soomg 0,5g","droxicef 0,5g",83
VAIPE_P_TRAIN_352.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_352.png,"alfachim 4,2mg","alfachim 4,2mg",100
VAIPE_P_TRAIN_326.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_326.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_411.png,meglucon 1000 10oo mg,meglucon 1000 1000mg,89
VAIPE_P_TRAIN_411.png,pyme diapro mr 3omg,pyme diapro mr 30mg,94
VAIPE_P_TRAIN_411.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_411.png,pamlonor smg,pamlonor 5mg,91
VAIPE_P_TRAIN_165.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_165.png,clorpheniramin 4mg,clorpheniramin 4mg,100
VAIPE_P_TRAIN_165.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_567.png,pamlonor smg,pamlonor 5mg,91
VAIPE_P_TRAIN_567.png,oat huyét dưong não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,80
VAIPE_P_TRAIN_567.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_578.png,"oạt huyét dưỡng não 15omg, 2omg",hoạt huyết dưỡng não 150mg+20mg,88
VAIPE_P_TRAIN_578.png,vina-ad 2oooui+ 4ooui,vina-ad 2000ui+ 400ui,74
VAIPE_P_TRAIN_578.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_42.png,fibrofin-145,fibrofin-145 145mg,83
VAIPE_P_TRAIN_1102.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_1102.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_1102.png,clorpheniramin amg,clorpheniramin 4mg,94
VAIPE_P_TRAIN_498.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_498.png,saviprolol 5 smg,savi prolol 5 5mg,93
VAIPE_P_TRAIN_498.png,inbacd 10,inbacid 10 10mg,76
VAIPE_P_TRAIN_40.png,enalapri smg,enalapril 5mg,87
VAIPE_P_TRAIN_40.png,kavasdin5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_40.png,"saviprolol 2,5 2,5mg","saviprolol 2,5 2,5mg",100
VAIPE_P_TRAIN_40.png,aspirin 8img 81mg,aspirin 81mg 81mg,93
VAIPE_P_TRAIN_40.png,inbaci 10 iomg,inbacid 10 10mg,80
VAIPE_P_TRAIN_329.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_329.png,vina-ad 2oooui+ 4ooui,vina-ad 2000ui+ 400ui,74
VAIPE_P_TRAIN_329.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_489.png,"cefalexin (firstlexin 500) 0,58","cefalexin (firstlexin 500) 0,5g",96
VAIPE_P_TRAIN_489.png,carbocistein (anpemux) 25omg,carbocistein (anpemux) 250mg,96
VAIPE_P_TRAIN_1157.png,"xitoran 0,5g","xitoran 0,5g",100
VAIPE_P_TRAIN_1157.png,hoat huyét dưong não 1somg; 2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_887.png,"hangitor plus 4omg+12,smg","hangitor plus 40mg+12,5mg",78
VAIPE_P_TRAIN_1170.png,"cefacyl 500 0,5g","cefacyl 500 0,5g",100
VAIPE_P_TRAIN_1170.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_1172.png,"cephalexin 2somg 0,25g","cephalexin 250mg 0,25g",90
VAIPE_P_TRAIN_1074.png,roysar am smg +somg,troysar am 5mg +50mg,61
VAIPE_P_TRAIN_1168.png,cardilopin smg,cardilopin 5mg,92
VAIPE_P_TRAIN_1168.png,"cefacyl 500 0,5g","cefacyl 500 0,5g",100
VAIPE_P_TRAIN_1168.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_427.png,omeprazol  (kagasdine),omeprazol (kagasdine) 20mg,100
VAIPE_P_TRAIN_1045.png,"cefalexin (firstlexin 500) 0,58","cefalexin (firstlexin 500) 0,5g",96
VAIPE_P_TRAIN_1045.png,methyl prednisolon (methylprednisolon 4) 4mg,methyl prednisolon (methylprednisolon 4) 4mg,100
VAIPE_P_TRAIN_1045.png,carbocistein (anpemux) 25omg,carbocistein (anpemux) 250mg,96
VAIPE_P_TRAIN_1040.png,"telmisartan + bydroclorothiazid (hangitor plus) 4omg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",96
VAIPE_P_TRAIN_1040.png,loxoprofen (mezafen),loxoprofen (mezafen) 60mg,100
VAIPE_P_TRAIN_764.png,amoxicilin (fabamox 500) 5oomg,amoxicilin (fabamox 500) 500mg,93
VAIPE_P_TRAIN_764.png,metronidazol   (metronidazol 250) 250 mg,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_764.png,omeprazol  (kagasdine) 2omg,omeprazol (kagasdine) 20mg,96
VAIPE_P_TRAIN_764.png,drotaverin,alverin 40mg,57
VAIPE_P_TRAIN_806.png,"cefalexin (firstlexin 500) 0,58","cefalexin (firstlexin 500) 0,5g",96
VAIPE_P_TRAIN_806.png,methyl prednisolon (methylprednisolon 4) 4mg,methyl prednisolon (methylprednisolon 4) 4mg,100
VAIPE_P_TRAIN_806.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_415.png,"telmisartan + hydroclorothiazid (hangitor plus) 4omg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",98
VAIPE_P_TRAIN_415.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",98
VAIPE_P_TRAIN_2.png,"hangitor plus 4omg+12,smg","hangitor plus 40mg+12,5mg",78
VAIPE_P_TRAIN_2.png,saviprolol 5 smg,savi prolol 5 5mg,93
VAIPE_P_TRAIN_2.png,atoris 2omg 2omg,atoris 20mg 20mg,86
VAIPE_P_TRAIN_2.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_228.png,avilosartan 50 somg,savi losartan 50 50mg,86
VAIPE_P_TRAIN_228.png,hoat huyét dưong não 1somg; 2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_528.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_528.png,lazibet mr 60 60mg,lazibet mr 60 60mg,100
VAIPE_P_TRAIN_513.png,fudcime 2oomg 200mg,fudcime 200mg 200mg,88
VAIPE_P_TRAIN_513.png,vaco loratadine iomg,vaco loratadine 10mg,89
VAIPE_P_TRAIN_513.png,"statripsine 4,2mg","statripsine 4,2mg",100
VAIPE_P_TRAIN_513.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_513.png,venrutine ioomg +soomg,venrutine 100mg +500mg,70
VAIPE_P_TRAIN_1016.png,metformin (metformin 500) 5oomg,metformin (metformin 500) 500mg,93
VAIPE_P_TRAIN_1016.png,atorvastatin (atoris,atorvastatin (atoris 20mg) 20mg,81
VAIPE_P_TRAIN_250.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_250.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_250.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_1012.png,meglucon 1000 100o mg,meglucon 1000 1000mg,94
VAIPE_P_TRAIN_1012.png,golddicron 3omg,golddicron 30mg,93
VAIPE_P_TRAIN_1012.png,"hangitor plus 40mg+12,smg","hangitor plus 40mg+12,5mg",96
VAIPE_P_TRAIN_1012.png,kagasdine 2omg,kagasdine 20mg,92
VAIPE_P_TRAIN_1012.png,chorlatcyn 125mg+5omg+50mg+2smg,chorlatcyn 125mg+50mg+50mg+25mg,91
VAIPE_P_TRAIN_39.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_39.png,cosyndo b 175mg +175mg+ 125mg,cosyndo b 175mg+175mg+125mg,100
VAIPE_P_TRAIN_77.png,mediplex,mediplex 800mg,76
VAIPE_P_TRAIN_77.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_77.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_447.png,meglucon 1000 100o mg,meglucon 1000 1000mg,94
VAIPE_P_TRAIN_447.png,pyme diapro mr 3omg,pyme diapro mr 30mg,94
VAIPE_P_TRAIN_447.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_459.png,enalapri smg,enalapril 5mg,87
VAIPE_P_TRAIN_879.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_3.png,pamlonor smg,pamlonor 5mg,91
VAIPE_P_TRAIN_3.png,enalapri,enalapril 5mg,80
VAIPE_P_TRAIN_3.png,"meloxicam 7,smg","meloxicam 7,5mg",93
VAIPE_P_TRAIN_36.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_36.png,vipredni 16mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_36.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_1158.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_1158.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_1158.png,renapril smg smg,renapril 5mg 5mg,86
VAIPE_P_TRAIN_925.png,"amoxicillin soomg 0,5g","amoxicillin 500mg 0,5g",85
VAIPE_P_TRAIN_925.png,vaco loratadine iomg,vaco loratadine 10mg,89
VAIPE_P_TRAIN_925.png,hoat huyét dưong não isomg; 2omg,hoạt huyết dưỡng não 150mg+20mg,75
VAIPE_P_TRAIN_504.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_504.png,famogast 4omg,famogast 40mg,92
VAIPE_P_TRAIN_784.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_784.png,bloza,bloza 50mg,71
VAIPE_P_TRAIN_335.png,"cefalexin (firstlexin 500) 0,58","cefalexin (firstlexin 500) 0,5g",96
VAIPE_P_TRAIN_335.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_335.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",98
VAIPE_P_TRAIN_605.png,metformin 500 5oomg,metformin 500 500mg,88
VAIPE_P_TRAIN_394.png,partamol tab.,partamol tab. 500mg,100
VAIPE_P_TRAIN_394.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_342.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_342.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_342.png,setblood,setblood 115mg+100mg+50mcg,48
VAIPE_P_TRAIN_292.png,toris 2omg 2omg,atoris 20mg 20mg,81
VAIPE_P_TRAIN_292.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_351.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_351.png,diclofenac somg,diclofenac 50mg,86
VAIPE_P_TRAIN_351.png,vina-ad 20o0ui+ 4ooui,vina-ad 2000ui+ 400ui,84
VAIPE_P_TRAIN_889.png,"cefalexin (firstlexin 500) 0,58","cefalexin (firstlexin 500) 0,5g",96
VAIPE_P_TRAIN_889.png,methyl prednisolon (methylprednisolon 4) 4mg,methyl prednisolon (methylprednisolon 4) 4mg,100
VAIPE_P_TRAIN_889.png,loratadin (sergurop),loratadin (sergurop) 10mg,100
VAIPE_P_TRAIN_889.png,omeprazol   (kagasdine),omeprazol (kagasdine) 20mg,100
VAIPE_P_TRAIN_401.png,lverin,alverin 40mg,71
VAIPE_P_TRAIN_401.png,cosyndo b 175mg +175mg+ 125mg,cosyndo b 175mg+175mg+125mg,100
VAIPE_P_TRAIN_522.png,kavasdin5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_522.png,hoat huyét dưong não 1somg; 2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_315.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_315.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_1117.png,"amoxicillin soomg 0,5g","amoxicillin 500mg 0,5g",85
VAIPE_P_TRAIN_1117.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_1117.png,clorpheniramin amg,clorpheniramin 4mg,94
VAIPE_P_TRAIN_1007.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_1007.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_708.png,"droxicef soomg 0,5g","droxicef 0,5g",83
VAIPE_P_TRAIN_708.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_708.png,vina-ad 20o0ui+ 4ooui,vina-ad 2000ui+ 400ui,84
VAIPE_P_TRAIN_229.png,avilosartan 50 somg,savi losartan 50 50mg,86
VAIPE_P_TRAIN_229.png,hoat huyét dưong não 1somg; 2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_242.png,bloza,bloza 50mg,71
VAIPE_P_TRAIN_1167.png,"cefacyl 500 0,5g","cefacyl 500 0,5g",100
VAIPE_P_TRAIN_1167.png,bromhexin actavis 8mg 8mg,bromhexin actavis 8mg 8mg,100
VAIPE_P_TRAIN_1167.png,menison 16mg 16mg,menison 16mg 16mg,100
VAIPE_P_TRAIN_1167.png,cosyndo b 175mg +175mg+ 125mcg,cosyndo b 175mg+175mg+125mcg,100
VAIPE_P_TRAIN_480.png,renapril smg smg,renapril 5mg 5mg,86
VAIPE_P_TRAIN_480.png,hoat huyét dưong não 1somg; 2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_314.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_314.png,saviprolol 5 smg,savi prolol 5 5mg,93
VAIPE_P_TRAIN_314.png,pamlonor smg,pamlonor 5mg,91
